anime_id,anime_url,title,synopsis,main_pic,type,source_type,num_episodes,status,start_date,end_date,season,studios,genres,score,score_count,score_rank,popularity_rank,members_count,favorites_count,watching_count,completed_count,on_hold_count,dropped_count,plan_to_watch_count,total_count,score_10_count,score_09_count,score_08_count,score_07_count,score_06_count,score_05_count,score_04_count,score_03_count,score_02_count,score_01_count,clubs,pics
39354,https://myanimelist.net/anime/39354/Chibi_Maruko-chan_no_Koutsuu_Anzen,Chibi Maruko-chan no Koutsuu Anzen,A traffic safety film starring the cast of .,https://cdn.myanimelist.net/images/anime/1342/99356.jpg,OVA,Manga,1,Finished Airing,3/20/1997 0:00,3/20/1997 0:00,,,Kids,,,,17401,152,0,2,45,8,35,62,152,0,0,0,0,0,0,0,0,0,0,16869|72947,https://cdn.myanimelist.net/images/anime/1342/99356.jpg
23699,https://myanimelist.net/anime/23699/Kumo_ni_Noru,Kumo ni Noru,In a Buddhist heaven where saints fight over turf in the clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35060,https://myanimelist.net/anime/35060/Nihon_no_Obake-banashi,Nihon no Obake-banashi,Classic Japanese ghost stories for children.,https://cdn.myanimelist.net/images/anime/8/84591.jpg,OVA,Other,4,Finished Airing,8/28/1988 0:00,11/26/1988 0:00,,,Horror|Kids,,,,17257,159,0,12,41,4,43,59,159,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/8/84591.jpg
39153,https://myanimelist.net/anime/39153/Mary_Bell_no_Hi_no_Youjin__Guratto_Kitara_Dousuru,Mary Bell no Hi no Youjin: Guratto Kitara Dousuru,A fire safety short starring the cast. It specifically focuses on fires that start because of an earthquake and what a child should do in such a situation when they may be trapped in a building. The short was re-released on the DVD-Box Set in 2009.,https://cdn.myanimelist.net/images/anime/1699/98675.jpg,OVA,Original,1,Finished Airing,2/15/1993 0:00,2/15/1993 0:00,,,Kids,,,,17919,120,0,3,36,4,22,55,120,0,0,0,0,0,0,0,0,0,0,16869|72947,https://cdn.myanimelist.net/images/anime/1699/98675.jpg
9825,https://myanimelist.net/anime/9825/Tonari_no_Tokoro,Tonari no Tokoro,Based on the original story by famous Japanese comedian George Tokoro.,https://cdn.myanimelist.net/images/anime/4/27209.jpg,OVA,Original,1,Finished Airing,5/25/1990 0:00,5/25/1990 0:00,,Pastel,Comedy,,,,15249,282,0,15,104,4,50,109,282,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/4/27209.jpg
19063,https://myanimelist.net/anime/19063/Judo-bu_Monogatari,Judo-bu Monogatari,Based on the same name manga by Kobayashi Makoto.,https://cdn.myanimelist.net/images/anime/11/51115.jpg,OVA,Manga,2,Finished Airing,3/25/1991 0:00,6/25/1991 0:00,,Studio Deen|Daume,Sports|School,,,,15193,286,0,18,71,8,56,133,286,0,0,0,0,0,0,0,0,0,0,7373,https://cdn.myanimelist.net/images/anime/11/51115.jpg
45562,https://myanimelist.net/anime/45562/Tobenai_Hotaru,Tobenai Hotaru,.,https://cdn.myanimelist.net/images/anime/1115/110901.jpg,OVA,Novel,1,Finished Airing,4/1/1991 0:00,4/1/1991 0:00,,,Kids,,,,18412,79,0,4,31,4,10,30,79,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1115/110901.jpg
35618,https://myanimelist.net/anime/35618/Lil_Chillun,Li'l Chillun',Li'l Chillun' is a curious snow child who loves to bring happiness to others. It's Christmas Eve and houses in the village leave out presents for Li'l Chillun' as a thank you.,https://cdn.myanimelist.net/images/anime/5/85861.jpg,OVA,Original,1,Finished Airing,3/20/1989 0:00,3/20/1989 0:00,,,Fantasy|Kids,,,,17790,128,0,7,43,1,37,40,128,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/5/85861.jpg
32143,https://myanimelist.net/anime/32143/Peeping_Life_x_Kaijuu_Sakaba_Kaiji__Kaijuu-tachi_ga_Iru_Tokoro,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,Peeping Life collaboration with Kaijuu Sakaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35036,https://myanimelist.net/anime/35036/Eddy___Emmy_no_Initial_Ring_wa_Futari_de,Eddy & Emmy no Initial Ring wa Futari de,Sanrio's Vaudeville Duo stars in their first and only anime.,https://cdn.myanimelist.net/images/anime/8/84568.jpg,OVA,Original,1,Finished Airing,5/21/1993 0:00,5/21/1993 0:00,,,Kids,,,,15961,237,1,9,119,4,39,66,237,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/8/84568.jpg
35056,https://myanimelist.net/anime/35056/Tsuki_no_Mine_no_Ookami,Tsuki no Mine no Ookami,Follows the courageous behavior of the young wolf who fulfilled the responsibility by giving life to protect his pack.,https://cdn.myanimelist.net/images/anime/3/84587.jpg,OVA,Original,1,Finished Airing,3/20/1982 0:00,3/20/1982 0:00,,,Kids,,,,17934,120,0,11,22,1,37,49,120,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/3/84587.jpg
36271,https://myanimelist.net/anime/36271/Yuukai_Boushi_Animation_Eiga__Akazukin-chan_Chanto_Check,Yuukai Boushi Animation Eiga: Akazukin-chan Chanto Check,A kidnapping safety anime. Teaching children check points of situations where their safety is in danger.,https://cdn.myanimelist.net/images/anime/9/87609.jpg,OVA,Original,1,Finished Airing,3/20/2003 0:00,3/20/2003 0:00,,,Kids,,,,17755,131,0,8,52,2,38,31,131,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/9/87609.jpg
35489,https://myanimelist.net/anime/35489/Sakai_Noriko_no_Yoiko_no_Ohanashi_Hiroba,Sakai Noriko no Yoiko no Ohanashi Hiroba,Sakai Noriko narrated classic fairy tales done as novella shorts. They were released in a Japanese version as well as an English version to help Japanese children learn English.,https://cdn.myanimelist.net/images/anime/13/85536.jpg,OVA,Book,10,Finished Airing,11/6/2003 0:00,11/6/2003 0:00,,,Fantasy|Kids,,,,17777,129,0,8,35,4,34,48,129,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/13/85536.jpg
40636,https://myanimelist.net/anime/40636/Marco_to_Ginga_Ryuu,Marco to Ginga Ryuu,Bundled as a bonus Blu-ray disc with the physical release of the game.,https://cdn.myanimelist.net/images/anime/1174/103830.jpg,OVA,Game,2,Finished Airing,2/28/2020 0:00,2/28/2020 0:00,,,Action|Adventure|Comedy|Fantasy,,,,14255,366,2,15,79,7,40,225,366,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1174/103830.jpg
38194,https://myanimelist.net/anime/38194/Aika-chan_no_Chikyuu,Aika-chan no Chikyuu,The author of the manga was only 12 years old,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39106,https://myanimelist.net/anime/39106/Tottoko_Hamtarou__A_kara_N_made_Hiragana_Asobi,"Tottoko Hamtarou: ""A"" kara ""N"" made Hiragana Asobi",An educational Hamtarou video that teaches the hiragana alphabet to children.,https://cdn.myanimelist.net/images/anime/1528/98573.jpg,OVA,Manga,1,Finished Airing,7/30/2003 0:00,7/30/2003 0:00,,,Kids,,,,14218,371,0,13,139,10,32,177,371,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1528/98573.jpg
35367,https://myanimelist.net/anime/35367/Boku_no_Oldies_wa_All_Color,Boku no Oldies wa All Color,"A minimalist adaptation of Seizo Watase's manga of the same name. It contains 5 stories of slow paced vignettes of romance whose only dialogue lies within the ""oldies"" being played as background music. ",https://cdn.myanimelist.net/images/anime/11/85164.jpg,OVA,Manga,1,Finished Airing,12/10/1987 0:00,12/10/1987 0:00,,,Romance|Music|Seinen,,,,16293,214,0,15,65,3,31,100,214,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/11/85164.jpg
39152,https://myanimelist.net/anime/39152/Wan_Wan_Kajida_Wan,Wan Wan Kajida Wan,A short film about fire safety with a twist involving an alien in his spaceship working with the neighborhood kids.,https://cdn.myanimelist.net/images/anime/1712/98674.jpg,OVA,Original,1,Finished Airing,3/20/1981 0:00,3/20/1981 0:00,,,Sci-Fi|Kids,,,,18435,77,0,2,12,2,33,28,77,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/1712/98674.jpg
50804,https://myanimelist.net/anime/50804/Inkou_Kyoushi_no_Sai_Seikatsu_Shidouroku,Inkou Kyoushi no Sai* Seikatsu Shidouroku,.,https://cdn.myanimelist.net/images/anime/1992/121190.jpg,OVA,Manga,2,Not yet aired,4/1/2022 0:00,,,T-Rex,Hentai,,,,15492,269,2,0,0,0,0,268,268,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1992/121190.jpg
34925,https://myanimelist.net/anime/34925/Butten_Monogatari,Butten Monogatari,An animated telling of famous Buddhist scriptures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42540,https://myanimelist.net/anime/42540/Pittarazu,Pittarazu,A series of surreal dialogue-heavy sketches by comedy trio Tokyo03 featuring everyday objects.,https://cdn.myanimelist.net/images/anime/1243/108652.jpg,OVA,Original,10,Finished Airing,3/4/2014 0:00,6/3/2014 0:00,,DLE,Comedy,,,,18334,86,0,6,24,3,19,34,86,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1243/108652.jpg|https://cdn.myanimelist.net/images/anime/1847/108653.jpg|https://cdn.myanimelist.net/images/anime/1043/108654.jpg
35272,https://myanimelist.net/anime/35272/Ki_wo_Tsukeyou__Douro_wa_Kiken_ga_Ippai,Ki wo Tsukeyou: Douro wa Kiken ga Ippai!,An educational film teaching about traffic safety within a city.,https://cdn.myanimelist.net/images/anime/6/84968.jpg,OVA,Original,1,Finished Airing,3/20/1997 0:00,3/20/1997 0:00,,,Kids,,,,18169,101,0,7,24,1,39,30,101,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/6/84968.jpg
20703,https://myanimelist.net/anime/20703/Goannai_Shimasu_Another_World_e,Goannai Shimasu Another World e,Part of the series of educational videos that teaches kids and young adults several basic tax lessons.,https://cdn.myanimelist.net/images/anime/7/54811.jpg,OVA,Original,1,Finished Airing,3/20/2004 0:00,3/20/2004 0:00,,,Slice of Life,,,,16489,202,0,8,83,4,36,71,202,0,0,0,0,0,0,0,0,0,0,7373|72933|72947,https://cdn.myanimelist.net/images/anime/7/54811.jpg
32255,https://myanimelist.net/anime/32255/Ashita_Kirarin,Ashita Kirarin,Ayako suffers from autism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39827,https://myanimelist.net/anime/39827/Sore_Ike_Anpanman_no_Hiragana_Asobi__Hajimete_no_AIUEO,Sore Ike! Anpanman no Hiragana Asobi: Hajimete no AIUEO,"An educational Sore Ike! Anpanman OVA. The classic characters Anpanman and Baikinman help ""N"" get back to Hiragana Land to find his place there. While there",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33200,https://myanimelist.net/anime/33200/Shounen_Ashibe_Anzen_Kyouiku_Anime,Shounen Ashibe Anzen Kyouiku Anime,A pair of educational films about emergency protocols and traffic safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,https://myanimelist.net/anime/4131/Twin_Bee_Paradise,Twin Bee Paradise,Pastel ate the cookies Madoka made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33174,https://myanimelist.net/anime/33174/Nori_P-chan,Nori P-chan,An anime adaptation of a shoujo manga of the same name. The story follow Nori P-chan's everyday live and the antics she gets in with her friends.,https://cdn.myanimelist.net/images/anime/13/79691.jpg,OVA,Manga,1,Finished Airing,12/25/1989 0:00,12/25/1989 0:00,,,Slice of Life|Kids,,,,17157,165,0,7,55,1,48,54,165,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/13/79691.jpg
19463,https://myanimelist.net/anime/19463/Hamuko_Mairu,Hamuko Mairu!,A shinobi sets out to rescue kidnapped rare animals.,https://cdn.myanimelist.net/images/anime/11/52261.jpg,OVA,Manga,1,Finished Airing,6/29/1996 0:00,6/29/1996 0:00,,,Adventure|Comedy,,,,16893,179,0,10,60,2,48,59,179,0,0,0,0,0,0,0,0,0,0,72933,https://cdn.myanimelist.net/images/anime/13/52199.jpg|https://cdn.myanimelist.net/images/anime/11/52261.jpg
42153,https://myanimelist.net/anime/42153/Getter_Robo_Memorial,Getter Robo Memorial,.,https://cdn.myanimelist.net/images/anime/1856/107890.jpg,OVA,Manga,1,Finished Airing,7/21/1999 0:00,7/21/1999 0:00,,Toei Animation,Action|Sci-Fi|Mecha|Shounen,,,,17570,144,0,7,35,4,23,75,144,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1856/107890.jpg
39151,https://myanimelist.net/anime/39151/Risu_no_Matoi,Risu no Matoi,Commissioned by the Japanese (MAFF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35035,https://myanimelist.net/anime/35035/Sam-chan_no_Obake_Nanka_Kowaku_Nai,Sam-chan no Obake Nanka Kowaku Nai,It's Halloween and Tuxedo Sam gets scared by ghosts. He tries to overcome his fears with his friends.,https://cdn.myanimelist.net/images/anime/3/84567.jpg,OVA,Original,1,Finished Airing,8/20/1998 0:00,8/20/1998 0:00,,,Supernatural|Kids,,,,17512,145,1,10,51,1,35,48,145,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/3/84567.jpg
18527,https://myanimelist.net/anime/18527/Gekikara_Gag_Gekijou__Tabasco_Shower,Gekikara Gag Gekijou: Tabasco Shower,Based on the yonkoma manga by Iwatani Tenho.,https://cdn.myanimelist.net/images/anime/3/49571.jpg,OVA,4-koma manga,2,Finished Airing,5/1/1992 0:00,5/1/1992 0:00,,,Comedy|Ecchi,,,,15071,300,0,16,105,5,52,122,300,0,0,0,0,0,0,0,0,0,0,7373,https://cdn.myanimelist.net/images/anime/3/49563.jpg|https://cdn.myanimelist.net/images/anime/7/49569.jpg|https://cdn.myanimelist.net/images/anime/3/49571.jpg
10045,https://myanimelist.net/anime/10045/Seishun_Fuufu_Monogatari__Koiko_no_Mainichi,Seishun Fuufu Monogatari: Koiko no Mainichi,"Based on the romance manga ""Koiko no Mainichi "" by George Akiyama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34151,https://myanimelist.net/anime/34151/Landreaall,Landreaall,Siscon. Power-phobia. Son of the great General Luccafort. Son of a general. Wether-crown. Fourth-in-line for succession. The titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39345,https://myanimelist.net/anime/39345/Anime_de_Tanoshiku_Manabu_Koutsuu_Anzen__Tenshi_no_Kotencotenco,Anime de Tanoshiku Manabu Koutsuu Anzen: Tenshi no Kotencotenco,A traffic safety film starring the cast of .,https://cdn.myanimelist.net/images/anime/1049/99339.jpg,OVA,Manga,1,Finished Airing,3/20/2006 0:00,3/20/2006 0:00,,I-move,Kids,,,,17975,116,0,4,48,3,23,38,116,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/1049/99339.jpg
7092,https://myanimelist.net/anime/7092/Shoujo_Fight__Norainu-tachi_no_Odekake,Shoujo Fight: Norainu-tachi no Odekake,The story follows Neri Ooishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39105,https://myanimelist.net/anime/39105/Tottoko_Hamtarou_wa_Ham_Ham_Paradise_Kazu_Katachi_Chie,Tottoko Hamtarou wa Ham Ham Paradise! Kazu Katachi Chie,An educational Hamtarou video that teaches numbers (kazu) and shapes (katachi) and knowledge (chie) to children.,https://cdn.myanimelist.net/images/anime/1471/98572.jpg,OVA,Manga,1,Finished Airing,2/21/2007 0:00,2/21/2007 0:00,,,Kids,,,,14327,361,0,11,140,8,32,170,361,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1471/98572.jpg
39408,https://myanimelist.net/anime/39408/Doubutsu_Mura_no_Shouboutai,Doubutsu Mura no Shouboutai,A fire safety anime involving animals in an anime village. It teaches how to use electrical appliances and what to look out for so that electrical fires do not occur. The anime was commissioned by the Japan Insurance Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46808,https://myanimelist.net/anime/46808/Sasami_14__Mahou_Shoujo_Pretty_Sammy,Sasami 14: Mahou Shoujo Pretty Sammy,I am Sasami Kawai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35022,https://myanimelist.net/anime/35022/Yuuki_Aru_Hotaru_to_Tobe_Nai_Hotaru,Yuuki Aru Hotaru to Tobe Nai Hotaru,"It is a summer night. From the ""firefly inn"" on the banks of the stream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39229,https://myanimelist.net/anime/39229/Time_Slip_1923__Mori_no_Miracle_Jishin_Taiken,Time Slip 1923: Mori no Miracle Jishin Taiken,It's September 1st and a girl is riding her motorcycle that her grandpa built for her when she suddenly time slips to 1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39256,https://myanimelist.net/anime/39256/Tong_Tong_-_You_You_no_Koutsuu_Anzen,Tong Tong - You You no Koutsuu Anzen,"Tong Tong (based on a real panda at Ueno Zoo of the same name who became the first giant panda to successfully be birthed in captivity Japan) and You You (Tong Tong's male sibling born 2 years after her) decide to go out of the house and into the city without their parents to meet their friend Mori (who is with his dad). They end up learning traffic safety from a helpful police woman who gets them to their destination safely.  This educational short was in part made in honor of the 20th anniversary of the ""Normalization of the Sino-Japanese Relations"" (1972) where pandas were temporarily exchanged.",https://cdn.myanimelist.net/images/anime/1506/99040.jpg,OVA,Original,1,Finished Airing,3/20/1991 0:00,3/20/1991 0:00,,,Kids,,,,18487,72,1,2,13,2,28,27,72,0,0,0,0,0,0,0,0,0,0,14045|72947,https://cdn.myanimelist.net/images/anime/1506/99040.jpg
37892,https://myanimelist.net/anime/37892/Shigutsman,Shigutsman,A Shiga prefecture promotional anime. It stars a superhero named ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35563,https://myanimelist.net/anime/35563/Ore_to_Issho_ni_Training,Ore to Issho ni Training,An animated training DVD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50958,https://myanimelist.net/anime/50958/Doukyuusei_Remake_The_Animation,Doukyuusei Remake The Animation,.,https://cdn.myanimelist.net/images/anime/1964/120802.jpg,OVA,Visual novel,,Not yet aired,4/28/2022 0:00,,,Seven,Hentai,,,,16318,213,0,0,0,0,0,213,213,0,0,0,0,0,0,0,0,0,0,,https://cdn.myanimelist.net/images/anime/1964/120802.jpg
32107,https://myanimelist.net/anime/32107/Itoshi_no_Muco_OVA,Itoshi no Muco OVA,The wraparound jacket band of the eighth compiled book volume of Takayuki Mizushina's manga revealed on Friday that the manga will get an original anime DVD in spring 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23353,https://myanimelist.net/anime/23353/Itsuka_no_Main__Kaminari_Shounen_-_Tenta_Sanjou,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,Based on the manga by Mizuho Shuushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6091,https://myanimelist.net/anime/6091/Shiritsutantei__Toki_Shouzou_Trouble_Note_-_Hard___Loose,Shiritsutantei: Toki Shouzou Trouble Note - Hard & Loose,Based on the manga by Tsuchiya Garon (aka Marley Carib),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49423,https://myanimelist.net/anime/49423/Kaitou_Queen_wa_Circus_ga_Osuki,Kaitou Queen wa Circus ga Osuki,A phantom thief queen—whose age and gender are unknown—flies around the world on an airship in search of treasure. A gemstone the queen had their sights on is stolen from them by a mysterious circus troupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39406,https://myanimelist.net/anime/39406/Kaji_no_Akuruhi,Kaji no Akuruhi,A fire safety anime where two boys who work at a barbershop are accused of starting a house fire (when it was the barber's son).,https://cdn.myanimelist.net/images/anime/1124/111887.jpg,OVA,Original,1,Finished Airing,3/20/1985 0:00,3/20/1985 0:00,,,Kids,,,,18477,73,0,5,11,2,29,26,73,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/1124/111887.jpg
37493,https://myanimelist.net/anime/37493/Watashitachi_no_Mirai,Watashitachi no Mirai,"An educational anime part of the ""Save our mother earth"" project made to raise the awareness about global warming.",https://cdn.myanimelist.net/images/anime/1194/91112.jpg,OVA,Original,1,Finished Airing,4/20/2018 0:00,4/20/2018 0:00,,Nippon Animation,Kids,,,,16378,209,0,9,29,9,46,116,209,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/1194/91112.jpg
35020,https://myanimelist.net/anime/35020/Sekai_Jinken_Sengen,Sekai Jinken Sengen,A commissioned anime by the Japanese branch of Amnesty International. In it they explain 30 terms used in human rights in an easy to explain manner.,https://cdn.myanimelist.net/images/anime/3/84549.jpg,OVA,Original,1,Finished Airing,3/20/1988 0:00,3/20/1988 0:00,,,Drama,,,,18183,99,0,7,24,2,32,34,99,0,0,0,0,0,0,0,0,0,0,72947,https://cdn.myanimelist.net/images/anime/3/84549.jpg
23731,https://myanimelist.net/anime/23731/Boku_datte_Kirei_ni_Shitainda,Boku datte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41475,https://myanimelist.net/anime/41475/Hulu_Xiao_Jin_Gang,Hulu Xiao Jin Gang,.,https://cdn.myanimelist.net/images/anime/1298/106621.jpg,OVA,Original,6,Finished Airing,3/20/1989 0:00,3/20/1991 0:00,,,Action|Adventure|Super Power|Kids,,,,17926,119,1,2,58,1,17,41,119,0,0,0,0,0,0,0,0,0,0,42215,https://cdn.myanimelist.net/images/anime/1298/106621.jpg|https://cdn.myanimelist.net/images/anime/1254/106622.jpg
35058,https://myanimelist.net/anime/35058/Trojan_wo_Jibun_no_Te_de,Trojan wo Jibun no Te de,A story about the Trojan ruins and a great archeological discovery.,https://cdn.myanimelist.net/images/anime/2/84589.jpg,OVA,Original,1,Finished Airing,1/20/2015 0:00,1/20/2015 0:00,,,Historical|Kids,,,,18052,110,0,11,20,0,41,38,110,0,0,0,0,0,0,0,0,0,0,14045,https://cdn.myanimelist.net/images/anime/2/84589.jpg
